employee_id,department,date,gender,department_code,clockin_time
GM2041,GSPHCDA  (GM),2024-12-04,Female,15,14:42:53
GM2041,GSPHCDA  (GM),2024-12-05,Female,15,14:58:37
GM2041,GSPHCDA  (GM),2024-12-07,Female,15,08:41:30
GM2041,GSPHCDA  (GM),2024-12-08,Female,15,10:28:57
GM2041,GSPHCDA  (GM),2024-12-15,Female,15,20:17:16
GM2041,GSPHCDA  (GM),2024-12-16,Female,15,20:38:45
GM2041,GSPHCDA  (GM),2024-12-17,Female,15,20:48:54
GM2041,GSPHCDA  (GM),2024-12-18,Female,15,20:30:32
GM2041,GSPHCDA  (GM),2024-12-19,Female,15,21:08:03
GM2041,GSPHCDA  (GM),2024-12-20,Female,15,21:15:48
GM2041,GSPHCDA  (GM),2024-12-21,Female,15,21:20:00
GM2041,GSPHCDA  (GM),2024-12-22,Female,15,07:54:52
GM2042,GSPHCDA  (GM),2024-02-01,Female,15,06:42:04
GM2042,GSPHCDA  (GM),2024-02-02,Female,15,14:43:17
GM2042,GSPHCDA  (GM),2024-02-03,Female,15,15:36:43
GM2042,GSPHCDA  (GM),2024-02-04,Female,15,11:58:59
GM2042,GSPHCDA  (GM),2024-02-05,Female,15,19:56:13
GM2042,GSPHCDA  (GM),2024-02-06,Female,15,07:24:46
GM2042,GSPHCDA  (GM),2024-02-07,Female,15,07:01:59
GM2042,GSPHCDA  (GM),2024-02-08,Female,15,06:42:35
GM2042,GSPHCDA  (GM),2024-02-09,Female,15,06:54:46
GM2042,GSPHCDA  (GM),2024-02-10,Female,15,08:36:07
GM2042,GSPHCDA  (GM),2024-02-11,Female,15,08:19:36
GM2042,GSPHCDA  (GM),2024-02-12,Female,15,15:13:31
GM2042,GSPHCDA  (GM),2024-02-13,Female,15,10:42:30
GM2042,GSPHCDA  (GM),2024-02-14,Female,15,07:46:50
GM2042,GSPHCDA  (GM),2024-02-15,Female,15,10:31:31
GM2042,GSPHCDA  (GM),2024-02-16,Female,15,17:52:19
GM2042,GSPHCDA  (GM),2024-02-17,Female,15,07:20:16
GM2042,GSPHCDA  (GM),2024-02-18,Female,15,18:42:52
GM2042,GSPHCDA  (GM),2024-02-20,Female,15,07:48:01
GM2042,GSPHCDA  (GM),2024-02-21,Female,15,12:15:35
GM2042,GSPHCDA  (GM),2024-02-22,Female,15,21:38:23
GM2042,GSPHCDA  (GM),2024-02-23,Female,15,07:38:02
GM2042,GSPHCDA  (GM),2024-02-24,Female,15,07:37:52
GM2042,GSPHCDA  (GM),2024-02-26,Female,15,08:07:25
GM2042,GSPHCDA  (GM),2024-02-27,Female,15,06:53:14
GM2042,GSPHCDA  (GM),2024-02-28,Female,15,07:05:40
GM2042,GSPHCDA  (GM),2024-02-29,Female,15,07:58:42
GM2042,GSPHCDA  (GM),2024-03-01,Female,15,07:17:57
GM2042,GSPHCDA  (GM),2024-03-02,Female,15,19:28:40
GM2042,GSPHCDA  (GM),2024-03-03,Female,15,21:01:22
GM2042,GSPHCDA  (GM),2024-03-04,Female,15,15:19:10
GM2042,GSPHCDA  (GM),2024-03-05,Female,15,14:01:13
GM2042,GSPHCDA  (GM),2024-03-06,Female,15,20:08:00
GM2042,GSPHCDA  (GM),2024-03-08,Female,15,15:23:57
GM2042,GSPHCDA  (GM),2024-03-09,Female,15,06:57:33
GM2042,GSPHCDA  (GM),2024-03-11,Female,15,07:22:52
GM2042,GSPHCDA  (GM),2024-03-12,Female,15,19:33:57
GM2042,GSPHCDA  (GM),2024-03-13,Female,15,17:17:59
GM2042,GSPHCDA  (GM),2024-03-14,Female,15,19:53:09
GM2042,GSPHCDA  (GM),2024-03-16,Female,15,10:42:48
GM2042,GSPHCDA  (GM),2024-03-17,Female,15,09:11:06
GM2042,GSPHCDA  (GM),2024-03-19,Female,15,07:31:23
GM2042,GSPHCDA  (GM),2024-03-20,Female,15,21:28:02
GM2042,GSPHCDA  (GM),2024-03-21,Female,15,13:08:20
GM2042,GSPHCDA  (GM),2024-03-23,Female,15,08:22:54
GM2042,GSPHCDA  (GM),2024-03-24,Female,15,09:21:38
GM2042,GSPHCDA  (GM),2024-03-25,Female,15,17:45:11
GM2042,GSPHCDA  (GM),2024-03-27,Female,15,21:47:32
GM2042,GSPHCDA  (GM),2024-03-28,Female,15,14:26:24
GM2042,GSPHCDA  (GM),2024-03-29,Female,15,21:28:08
GM2042,GSPHCDA  (GM),2024-03-31,Female,15,00:00:28
GM2042,GSPHCDA  (GM),2024-04-01,Female,15,20:44:20
GM2042,GSPHCDA  (GM),2024-04-02,Female,15,22:22:07
GM2042,GSPHCDA  (GM),2024-04-04,Female,15,20:40:59
GM2042,GSPHCDA  (GM),2024-04-06,Female,15,19:13:11
GM2042,GSPHCDA  (GM),2024-04-07,Female,15,15:19:01
GM2042,GSPHCDA  (GM),2024-04-08,Female,15,17:38:22
GM2042,GSPHCDA  (GM),2024-04-09,Female,15,20:55:49
GM2042,GSPHCDA  (GM),2024-04-10,Female,15,21:05:30
GM2042,GSPHCDA  (GM),2024-04-11,Female,15,06:49:41
GM2042,GSPHCDA  (GM),2024-04-13,Female,15,07:22:19
GM2042,GSPHCDA  (GM),2024-04-15,Female,15,14:44:18
GM2042,GSPHCDA  (GM),2024-04-17,Female,15,07:42:59
GM2042,GSPHCDA  (GM),2024-04-18,Female,15,06:56:36
GM2042,GSPHCDA  (GM),2024-04-19,Female,15,06:48:32
GM2042,GSPHCDA  (GM),2024-04-20,Female,15,06:42:12
GM2042,GSPHCDA  (GM),2024-04-21,Female,15,08:08:58
GM2042,GSPHCDA  (GM),2024-04-22,Female,15,08:50:49
GM2042,GSPHCDA  (GM),2024-04-24,Female,15,16:38:33
GM2042,GSPHCDA  (GM),2024-04-25,Female,15,17:59:19
GM2042,GSPHCDA  (GM),2024-04-26,Female,15,21:41:59
GM2042,GSPHCDA  (GM),2024-04-27,Female,15,19:08:41
GM2042,GSPHCDA  (GM),2024-04-29,Female,15,07:32:56
GM2042,GSPHCDA  (GM),2024-04-30,Female,15,07:35:00
GM2042,GSPHCDA  (GM),2024-05-01,Female,15,07:11:10
GM2042,GSPHCDA  (GM),2024-05-02,Female,15,07:02:52
GM2042,GSPHCDA  (GM),2024-05-03,Female,15,06:12:10
GM2042,GSPHCDA  (GM),2024-05-04,Female,15,08:20:45
GM2042,GSPHCDA  (GM),2024-05-05,Female,15,14:51:57
GM2042,GSPHCDA  (GM),2024-05-07,Female,15,06:29:55
GM2042,GSPHCDA  (GM),2024-05-08,Female,15,07:39:49
GM2042,GSPHCDA  (GM),2024-05-09,Female,15,06:46:08
GM2042,GSPHCDA  (GM),2024-05-10,Female,15,07:57:03
GM2042,GSPHCDA  (GM),2024-05-11,Female,15,07:09:38
GM2042,GSPHCDA  (GM),2024-05-12,Female,15,10:25:18
GM2042,GSPHCDA  (GM),2024-05-13,Female,15,18:46:24
GM2042,GSPHCDA  (GM),2024-05-14,Female,15,15:54:27
GM2042,GSPHCDA  (GM),2024-05-15,Female,15,15:22:23
GM2042,GSPHCDA  (GM),2024-05-16,Female,15,15:46:29
GM2042,GSPHCDA  (GM),2024-05-18,Female,15,15:01:31
GM2042,GSPHCDA  (GM),2024-05-20,Female,15,19:58:34
GM2042,GSPHCDA  (GM),2024-05-21,Female,15,19:17:05
GM2042,GSPHCDA  (GM),2024-05-22,Female,15,11:44:21
GM2042,GSPHCDA  (GM),2024-05-24,Female,15,17:03:15
GM2042,GSPHCDA  (GM),2024-05-25,Female,15,08:22:04
GM2042,GSPHCDA  (GM),2024-05-26,Female,15,10:57:32
GM2042,GSPHCDA  (GM),2024-05-27,Female,15,20:25:24
GM2042,GSPHCDA  (GM),2024-05-29,Female,15,06:30:03
GM2042,GSPHCDA  (GM),2024-05-31,Female,15,07:00:13
GM2042,GSPHCDA  (GM),2024-06-01,Female,15,07:29:41
GM2042,GSPHCDA  (GM),2024-06-02,Female,15,20:56:43
GM2042,GSPHCDA  (GM),2024-06-05,Female,15,20:27:13
GM2042,GSPHCDA  (GM),2024-06-06,Female,15,20:26:27
GM2042,GSPHCDA  (GM),2024-06-08,Female,15,08:26:18
GM2042,GSPHCDA  (GM),2024-06-09,Female,15,07:03:16
GM2042,GSPHCDA  (GM),2024-06-10,Female,15,07:07:28
GM2042,GSPHCDA  (GM),2024-06-11,Female,15,07:56:28
GM2042,GSPHCDA  (GM),2024-06-12,Female,15,15:45:49
GM2042,GSPHCDA  (GM),2024-06-13,Female,15,10:56:23
GM2042,GSPHCDA  (GM),2024-06-14,Female,15,07:22:02
GM2042,GSPHCDA  (GM),2024-06-15,Female,15,07:53:17
GM2042,GSPHCDA  (GM),2024-06-16,Female,15,21:50:41
GM2042,GSPHCDA  (GM),2024-06-17,Female,15,12:11:33
GM2042,GSPHCDA  (GM),2024-06-18,Female,15,21:19:59
GM2042,GSPHCDA  (GM),2024-06-19,Female,15,20:59:03
GM2042,GSPHCDA  (GM),2024-06-20,Female,15,15:56:08
GM2042,GSPHCDA  (GM),2024-06-21,Female,15,15:08:52
GM2042,GSPHCDA  (GM),2024-06-22,Female,15,18:31:26
GM2042,GSPHCDA  (GM),2024-06-23,Female,15,19:38:40
GM2042,GSPHCDA  (GM),2024-06-24,Female,15,17:13:46
GM2042,GSPHCDA  (GM),2024-06-25,Female,15,09:08:40
GM2042,GSPHCDA  (GM),2024-06-26,Female,15,20:36:32
GM2042,GSPHCDA  (GM),2024-06-27,Female,15,16:41:55
GM2042,GSPHCDA  (GM),2024-06-28,Female,15,10:50:22
GM2042,GSPHCDA  (GM),2024-06-29,Female,15,09:33:27
GM2042,GSPHCDA  (GM),2024-06-30,Female,15,07:13:43
GM2042,GSPHCDA  (GM),2024-07-01,Female,15,07:46:46
GM2042,GSPHCDA  (GM),2024-07-02,Female,15,12:28:15
GM2042,GSPHCDA  (GM),2024-07-03,Female,15,15:54:04
GM2042,GSPHCDA  (GM),2024-07-04,Female,15,08:45:33
GM2042,GSPHCDA  (GM),2024-07-07,Female,15,07:19:02
GM2042,GSPHCDA  (GM),2024-07-08,Female,15,06:03:23
GM2042,GSPHCDA  (GM),2024-07-09,Female,15,05:47:47
GM2042,GSPHCDA  (GM),2024-07-10,Female,15,06:25:27
GM2042,GSPHCDA  (GM),2024-07-11,Female,15,21:19:49
GM2042,GSPHCDA  (GM),2024-07-12,Female,15,21:59:42
GM2042,GSPHCDA  (GM),2024-07-13,Female,15,21:13:03
GM2042,GSPHCDA  (GM),2024-07-14,Female,15,07:07:42
GM2042,GSPHCDA  (GM),2024-07-15,Female,15,06:21:30
GM2042,GSPHCDA  (GM),2024-07-16,Female,15,09:08:16
GM2042,GSPHCDA  (GM),2024-07-17,Female,15,06:56:52
GM2042,GSPHCDA  (GM),2024-07-18,Female,15,06:31:15
GM2042,GSPHCDA  (GM),2024-07-19,Female,15,06:51:52
GM2042,GSPHCDA  (GM),2024-07-20,Female,15,06:47:23
GM2042,GSPHCDA  (GM),2024-07-21,Female,15,19:24:10
GM2042,GSPHCDA  (GM),2024-07-22,Female,15,06:20:45
GM2042,GSPHCDA  (GM),2024-07-23,Female,15,17:25:27
GM2042,GSPHCDA  (GM),2024-07-24,Female,15,19:42:08
GM2042,GSPHCDA  (GM),2024-07-26,Female,15,16:06:23
GM2042,GSPHCDA  (GM),2024-07-27,Female,15,07:20:06
GM2042,GSPHCDA  (GM),2024-07-28,Female,15,21:03:50
GM2042,GSPHCDA  (GM),2024-07-30,Female,15,07:10:39
GM2042,GSPHCDA  (GM),2024-08-03,Female,15,11:38:14
GM2042,GSPHCDA  (GM),2024-08-04,Female,15,09:33:52
GM2042,GSPHCDA  (GM),2024-08-05,Female,15,07:57:34
GM2042,GSPHCDA  (GM),2024-08-06,Female,15,06:29:56
GM2042,GSPHCDA  (GM),2024-08-08,Female,15,07:00:42
GM2042,GSPHCDA  (GM),2024-08-09,Female,15,19:00:23
GM2042,GSPHCDA  (GM),2024-08-10,Female,15,14:03:46
GM2042,GSPHCDA  (GM),2024-08-11,Female,15,20:44:51
GM2042,GSPHCDA  (GM),2024-08-12,Female,15,20:54:57
GM2042,GSPHCDA  (GM),2024-08-13,Female,15,16:55:46
GM2042,GSPHCDA  (GM),2024-08-14,Female,15,19:22:49
GM2042,GSPHCDA  (GM),2024-08-16,Female,15,08:22:18
GM2042,GSPHCDA  (GM),2024-08-17,Female,15,06:58:07
GM2042,GSPHCDA  (GM),2024-08-18,Female,15,06:38:24
GM2042,GSPHCDA  (GM),2024-08-19,Female,15,13:11:14
GM2042,GSPHCDA  (GM),2024-08-20,Female,15,08:19:43
GM2042,GSPHCDA  (GM),2024-08-21,Female,15,12:37:10
GM2042,GSPHCDA  (GM),2024-08-22,Female,15,07:25:30
GM2042,GSPHCDA  (GM),2024-08-23,Female,15,07:35:32
GM2042,GSPHCDA  (GM),2024-08-24,Female,15,07:11:56
GM2042,GSPHCDA  (GM),2024-08-26,Female,15,13:54:49
GM2042,GSPHCDA  (GM),2024-08-28,Female,15,14:37:31
GM2042,GSPHCDA  (GM),2024-09-03,Female,15,07:01:06
GM2042,GSPHCDA  (GM),2024-09-04,Female,15,07:54:35
GM2042,GSPHCDA  (GM),2024-09-05,Female,15,07:59:08
GM2042,GSPHCDA  (GM),2024-09-06,Female,15,07:53:24
GM2042,GSPHCDA  (GM),2024-09-07,Female,15,07:17:05
GM2042,GSPHCDA  (GM),2024-09-08,Female,15,07:39:13
GM2042,GSPHCDA  (GM),2024-09-09,Female,15,07:34:28
GM2042,GSPHCDA  (GM),2024-09-10,Female,15,12:17:56
GM2042,GSPHCDA  (GM),2024-09-11,Female,15,07:55:43
GM2042,GSPHCDA  (GM),2024-09-12,Female,15,06:57:49
GM2042,GSPHCDA  (GM),2024-09-13,Female,15,13:07:33
GM2042,GSPHCDA  (GM),2024-09-14,Female,15,07:08:38
GM2042,GSPHCDA  (GM),2024-09-15,Female,15,08:18:12
GM2042,GSPHCDA  (GM),2024-09-16,Female,15,08:39:38
GM2042,GSPHCDA  (GM),2024-09-17,Female,15,07:01:06
GM2042,GSPHCDA  (GM),2024-09-18,Female,15,06:11:43
GM2042,GSPHCDA  (GM),2024-09-19,Female,15,08:48:55
GM2042,GSPHCDA  (GM),2024-09-20,Female,15,07:55:49
GM2042,GSPHCDA  (GM),2024-09-21,Female,15,22:11:16
GM2042,GSPHCDA  (GM),2024-09-22,Female,15,17:38:47
GM2042,GSPHCDA  (GM),2024-09-23,Female,15,19:40:35
GM2042,GSPHCDA  (GM),2024-09-25,Female,15,08:27:15
GM2042,GSPHCDA  (GM),2024-09-26,Female,15,18:31:13
GM2042,GSPHCDA  (GM),2024-09-28,Female,15,21:09:49
GM2042,GSPHCDA  (GM),2024-09-29,Female,15,21:28:23
GM2042,GSPHCDA  (GM),2024-09-30,Female,15,20:02:42
GM2042,GSPHCDA  (GM),2024-10-01,Female,15,19:35:43
GM2042,GSPHCDA  (GM),2024-10-02,Female,15,19:12:55
GM2042,GSPHCDA  (GM),2024-10-03,Female,15,19:57:09
GM2042,GSPHCDA  (GM),2024-10-04,Female,15,19:20:11
GM2042,GSPHCDA  (GM),2024-10-05,Female,15,14:51:07
GM2042,GSPHCDA  (GM),2024-10-07,Female,15,19:26:06
GM2042,GSPHCDA  (GM),2024-10-09,Female,15,06:11:03
GM2042,GSPHCDA  (GM),2024-10-10,Female,15,06:25:04
GM2042,GSPHCDA  (GM),2024-10-11,Female,15,19:37:47
GM2042,GSPHCDA  (GM),2024-10-13,Female,15,08:38:19
GM2042,GSPHCDA  (GM),2024-10-14,Female,15,06:42:31
GM2042,GSPHCDA  (GM),2024-10-15,Female,15,12:44:22
GM2042,GSPHCDA  (GM),2024-10-17,Female,15,13:59:23
GM2042,GSPHCDA  (GM),2024-10-19,Female,15,07:09:54
GM2042,GSPHCDA  (GM),2024-10-21,Female,15,06:49:10
GM2042,GSPHCDA  (GM),2024-10-22,Female,15,08:26:42
GM2042,GSPHCDA  (GM),2024-10-23,Female,15,07:33:13
GM2042,GSPHCDA  (GM),2024-10-24,Female,15,21:22:46
GM2042,GSPHCDA  (GM),2024-10-26,Female,15,07:20:00
GM2042,GSPHCDA  (GM),2024-10-29,Female,15,16:18:28
GM2042,GSPHCDA  (GM),2024-10-30,Female,15,19:30:00
GM2042,GSPHCDA  (GM),2024-10-31,Female,15,21:34:06
GM2042,GSPHCDA  (GM),2024-11-01,Female,15,08:20:07
GM2042,GSPHCDA  (GM),2024-11-02,Female,15,15:14:58
GM2042,GSPHCDA  (GM),2024-11-03,Female,15,14:21:39
GM2042,GSPHCDA  (GM),2024-11-04,Female,15,15:02:04
GM2042,GSPHCDA  (GM),2024-11-05,Female,15,08:07:19
GM2042,GSPHCDA  (GM),2024-11-07,Female,15,15:03:31
GM2042,GSPHCDA  (GM),2024-11-09,Female,15,07:12:43
GM2042,GSPHCDA  (GM),2024-11-10,Female,15,07:24:39
GM2042,GSPHCDA  (GM),2024-11-11,Female,15,08:03:00
GM2042,GSPHCDA  (GM),2024-11-12,Female,15,20:29:53
GM2042,GSPHCDA  (GM),2024-11-14,Female,15,06:56:58
GM2042,GSPHCDA  (GM),2024-11-15,Female,15,07:17:13
GM2042,GSPHCDA  (GM),2024-11-16,Female,15,07:30:19
GM2042,GSPHCDA  (GM),2024-11-17,Female,15,08:09:26
GM2042,GSPHCDA  (GM),2024-11-18,Female,15,17:20:45
GM2042,GSPHCDA  (GM),2024-11-20,Female,15,07:37:33
GM2042,GSPHCDA  (GM),2024-11-21,Female,15,06:45:45
GM2042,GSPHCDA  (GM),2024-11-23,Female,15,21:02:32
GM2042,GSPHCDA  (GM),2024-11-25,Female,15,16:10:31
GM2042,GSPHCDA  (GM),2024-11-26,Female,15,10:50:50
GM2042,GSPHCDA  (GM),2024-11-27,Female,15,14:11:59
GM2042,GSPHCDA  (GM),2024-11-28,Female,15,11:26:12
GM2042,GSPHCDA  (GM),2024-11-29,Female,15,18:35:29
GM2043,GSPHCDA  (GM),2024-02-01,Male,15,08:57:10
GM2043,GSPHCDA  (GM),2024-02-02,Male,15,10:01:56
GM2043,GSPHCDA  (GM),2024-02-04,Male,15,13:34:04
GM2043,GSPHCDA  (GM),2024-02-05,Male,15,09:37:19
GM2043,GSPHCDA  (GM),2024-02-06,Male,15,08:46:55
GM2043,GSPHCDA  (GM),2024-02-07,Male,15,11:49:32
GM2043,GSPHCDA  (GM),2024-02-08,Male,15,08:30:35
GM2043,GSPHCDA  (GM),2024-02-09,Male,15,09:10:48
GM2043,GSPHCDA  (GM),2024-02-10,Male,15,11:09:08
GM2043,GSPHCDA  (GM),2024-02-12,Male,15,08:39:39
GM2043,GSPHCDA  (GM),2024-02-13,Male,15,08:50:36
GM2043,GSPHCDA  (GM),2024-02-14,Male,15,09:18:01
GM2043,GSPHCDA  (GM),2024-02-15,Male,15,13:57:38
GM2043,GSPHCDA  (GM),2024-02-16,Male,15,08:28:55
GM2043,GSPHCDA  (GM),2024-02-19,Male,15,08:29:25
GM2043,GSPHCDA  (GM),2024-02-20,Male,15,08:26:37
GM2043,GSPHCDA  (GM),2024-02-21,Male,15,08:26:41
GM2043,GSPHCDA  (GM),2024-02-22,Male,15,08:30:51
GM2043,GSPHCDA  (GM),2024-02-23,Male,15,14:06:51
GM2043,GSPHCDA  (GM),2024-02-26,Male,15,08:19:01
GM2043,GSPHCDA  (GM),2024-02-27,Male,15,08:15:44
GM2043,GSPHCDA  (GM),2024-02-28,Male,15,08:11:00
GM2043,GSPHCDA  (GM),2024-02-29,Male,15,08:10:24
GM2043,GSPHCDA  (GM),2024-03-01,Male,15,08:33:18
GM2043,GSPHCDA  (GM),2024-03-04,Male,15,07:51:12
GM2043,GSPHCDA  (GM),2024-03-05,Male,15,07:59:45
GM2043,GSPHCDA  (GM),2024-03-06,Male,15,07:53:47
GM2043,GSPHCDA  (GM),2024-03-07,Male,15,08:02:45
GM2043,GSPHCDA  (GM),2024-03-08,Male,15,07:58:46
GM2043,GSPHCDA  (GM),2024-03-11,Male,15,07:57:40
GM2043,GSPHCDA  (GM),2024-03-12,Male,15,08:02:28
GM2043,GSPHCDA  (GM),2024-03-13,Male,15,08:08:31
GM2043,GSPHCDA  (GM),2024-03-14,Male,15,08:09:55
GM2043,GSPHCDA  (GM),2024-03-15,Male,15,08:09:40
GM2043,GSPHCDA  (GM),2024-03-18,Male,15,08:13:41
GM2043,GSPHCDA  (GM),2024-03-19,Male,15,08:14:31
GM2043,GSPHCDA  (GM),2024-03-20,Male,15,08:20:44
GM2043,GSPHCDA  (GM),2024-03-21,Male,15,08:22:36
GM2043,GSPHCDA  (GM),2024-03-22,Male,15,08:41:20
GM2043,GSPHCDA  (GM),2024-03-25,Male,15,08:45:53
GM2043,GSPHCDA  (GM),2024-03-26,Male,15,08:07:55
GM2043,GSPHCDA  (GM),2024-03-27,Male,15,08:15:54
GM2043,GSPHCDA  (GM),2024-03-28,Male,15,08:04:10
GM2043,GSPHCDA  (GM),2024-04-02,Male,15,08:25:29
GM2043,GSPHCDA  (GM),2024-04-03,Male,15,08:20:18
GM2043,GSPHCDA  (GM),2024-04-04,Male,15,08:28:04
GM2043,GSPHCDA  (GM),2024-04-05,Male,15,08:07:14
GM2043,GSPHCDA  (GM),2024-04-06,Male,15,11:46:12
GM2043,GSPHCDA  (GM),2024-04-07,Male,15,12:51:37
GM2043,GSPHCDA  (GM),2024-04-08,Male,15,08:30:27
GM2043,GSPHCDA  (GM),2024-04-09,Male,15,07:44:56
GM2043,GSPHCDA  (GM),2024-04-11,Male,15,12:32:13
GM2043,GSPHCDA  (GM),2024-04-15,Male,15,08:24:16
GM2043,GSPHCDA  (GM),2024-04-17,Male,15,08:05:13
GM2043,GSPHCDA  (GM),2024-04-18,Male,15,08:06:48
GM2043,GSPHCDA  (GM),2024-04-19,Male,15,08:20:56
GM2043,GSPHCDA  (GM),2024-04-22,Male,15,08:35:38
GM2043,GSPHCDA  (GM),2024-04-23,Male,15,08:32:17
GM2043,GSPHCDA  (GM),2024-04-24,Male,15,08:26:47
GM2043,GSPHCDA  (GM),2024-04-25,Male,15,08:20:24
GM2043,GSPHCDA  (GM),2024-04-26,Male,15,08:35:35
GM2043,GSPHCDA  (GM),2024-04-29,Male,15,08:24:27
GM2043,GSPHCDA  (GM),2024-04-30,Male,15,08:37:53
GM2043,GSPHCDA  (GM),2024-05-02,Male,15,09:38:01
GM2043,GSPHCDA  (GM),2024-05-03,Male,15,08:21:42
GM2043,GSPHCDA  (GM),2024-05-06,Male,15,08:29:21
GM2043,GSPHCDA  (GM),2024-05-07,Male,15,09:27:29
GM2043,GSPHCDA  (GM),2024-05-08,Male,15,08:22:05
GM2043,GSPHCDA  (GM),2024-05-09,Male,15,14:03:36
GM2043,GSPHCDA  (GM),2024-05-10,Male,15,08:30:42
GM2043,GSPHCDA  (GM),2024-05-13,Male,15,08:09:49
GM2043,GSPHCDA  (GM),2024-05-14,Male,15,08:15:52
GM2043,GSPHCDA  (GM),2024-05-15,Male,15,08:19:43
GM2043,GSPHCDA  (GM),2024-05-16,Male,15,08:24:57
GM2043,GSPHCDA  (GM),2024-05-17,Male,15,08:34:51
GM2043,GSPHCDA  (GM),2024-05-20,Male,15,08:23:58
GM2043,GSPHCDA  (GM),2024-05-21,Male,15,07:59:56
GM2043,GSPHCDA  (GM),2024-05-22,Male,15,08:19:23
GM2043,GSPHCDA  (GM),2024-05-23,Male,15,08:33:18
GM2043,GSPHCDA  (GM),2024-05-24,Male,15,08:05:33
GM2043,GSPHCDA  (GM),2024-05-27,Male,15,07:58:20
GM2043,GSPHCDA  (GM),2024-05-28,Male,15,08:12:01
GM2043,GSPHCDA  (GM),2024-05-29,Male,15,08:14:22
GM2043,GSPHCDA  (GM),2024-05-30,Male,15,08:55:11
GM2043,GSPHCDA  (GM),2024-05-31,Male,15,08:35:10
GM2043,GSPHCDA  (GM),2024-06-03,Male,15,08:28:40
GM2043,GSPHCDA  (GM),2024-06-06,Male,15,08:23:14
GM2043,GSPHCDA  (GM),2024-06-07,Male,15,08:38:21
GM2043,GSPHCDA  (GM),2024-06-10,Male,15,08:25:18
GM2043,GSPHCDA  (GM),2024-06-11,Male,15,08:10:38
GM2043,GSPHCDA  (GM),2024-06-13,Male,15,08:21:23
GM2043,GSPHCDA  (GM),2024-06-14,Male,15,08:29:21
GM2043,GSPHCDA  (GM),2024-06-19,Male,15,08:22:11
GM2043,GSPHCDA  (GM),2024-06-20,Male,15,08:01:44
GM2043,GSPHCDA  (GM),2024-06-21,Male,15,08:29:29
GM2043,GSPHCDA  (GM),2024-06-24,Male,15,08:13:20
GM2043,GSPHCDA  (GM),2024-06-26,Male,15,08:15:07
GM2043,GSPHCDA  (GM),2024-06-27,Male,15,08:39:21
GM2043,GSPHCDA  (GM),2024-06-28,Male,15,08:24:55
GM2043,GSPHCDA  (GM),2024-07-01,Male,15,09:05:22
GM2043,GSPHCDA  (GM),2024-07-02,Male,15,08:17:09
GM2043,GSPHCDA  (GM),2024-07-03,Male,15,08:22:42
GM2043,GSPHCDA  (GM),2024-07-04,Male,15,08:34:18
GM2043,GSPHCDA  (GM),2024-07-05,Male,15,08:34:17
GM2043,GSPHCDA  (GM),2024-07-08,Male,15,07:39:50
GM2043,GSPHCDA  (GM),2024-07-10,Male,15,08:02:37
GM2043,GSPHCDA  (GM),2024-07-11,Male,15,08:28:27
GM2043,GSPHCDA  (GM),2024-07-12,Male,15,07:57:47
GM2043,GSPHCDA  (GM),2024-07-15,Male,15,07:54:35
GM2043,GSPHCDA  (GM),2024-07-16,Male,15,08:49:55
GM2043,GSPHCDA  (GM),2024-07-17,Male,15,08:38:49
GM2043,GSPHCDA  (GM),2024-07-18,Male,15,08:18:05
GM2043,GSPHCDA  (GM),2024-07-19,Male,15,08:55:43
GM2043,GSPHCDA  (GM),2024-07-22,Male,15,08:37:56
GM2043,GSPHCDA  (GM),2024-07-24,Male,15,08:07:39
GM2043,GSPHCDA  (GM),2024-07-25,Male,15,08:08:07
GM2043,GSPHCDA  (GM),2024-07-26,Male,15,08:24:21
GM2043,GSPHCDA  (GM),2024-07-27,Male,15,10:27:24
GM2043,GSPHCDA  (GM),2024-07-29,Male,15,08:20:27
GM2043,GSPHCDA  (GM),2024-07-30,Male,15,08:58:03
GM2043,GSPHCDA  (GM),2024-07-31,Male,15,08:27:54
GM2043,GSPHCDA  (GM),2024-08-01,Male,15,08:30:31
GM2043,GSPHCDA  (GM),2024-08-02,Male,15,08:19:28
GM2043,GSPHCDA  (GM),2024-08-05,Male,15,08:28:05
GM2043,GSPHCDA  (GM),2024-08-06,Male,15,08:37:08
GM2043,GSPHCDA  (GM),2024-08-08,Male,15,08:26:15
GM2043,GSPHCDA  (GM),2024-08-09,Male,15,08:26:45
GM2043,GSPHCDA  (GM),2024-08-12,Male,15,08:15:16
GM2043,GSPHCDA  (GM),2024-08-13,Male,15,08:12:34
GM2043,GSPHCDA  (GM),2024-08-14,Male,15,08:27:42
GM2043,GSPHCDA  (GM),2024-08-15,Male,15,09:48:36
GM2043,GSPHCDA  (GM),2024-08-17,Male,15,09:20:21
GM2043,GSPHCDA  (GM),2024-08-19,Male,15,09:01:51
GM2043,GSPHCDA  (GM),2024-08-21,Male,15,08:25:28
GM2043,GSPHCDA  (GM),2024-08-22,Male,15,08:44:19
GM2043,GSPHCDA  (GM),2024-08-23,Male,15,08:45:30
GM2043,GSPHCDA  (GM),2024-08-26,Male,15,08:40:57
GM2043,GSPHCDA  (GM),2024-08-27,Male,15,08:35:41
GM2043,GSPHCDA  (GM),2024-08-28,Male,15,08:52:38
GM2043,GSPHCDA  (GM),2024-08-29,Male,15,14:06:42
GM2043,GSPHCDA  (GM),2024-09-02,Male,15,08:14:06
GM2043,GSPHCDA  (GM),2024-09-03,Male,15,09:06:52
